"Scaffold" "Position" "fresh_pbe" "mae_pbe" "vie_pbe" "fresh_mae_fst" "fresh_vie_fst" "mae_vie_fst" "mae_bre_fst" "mae_mie_fst" "vie_bre_fst" "vie_mie_fst"
3 4134500 0 0 0 0 0 0 1 0 0 0
3 4135500 0 0 0 0 0 0 1 0 0 0
3 4206500 0 0 0 0 0 1 0 0 0 1
3 4251500 0 0 0 0 0 0 1 0 0 0
3 4455500 0 0 0 0 0 0 1 0 0 0
3 4457500 0 0 0 0 0 0 1 0 0 0
4 17500 0 0 1 0 0 0 0 0 0 0
4 18500 0 0 1 0 0 0 0 0 0 0
4 19500 0 0 1 0 0 0 0 0 0 0
4 20500 0 0 1 0 0 0 0 0 0 0
4 128500 0 0 0 0 0 0 1 0 0 0
4 417500 0 0 0 1 0 0 1 1 0 0
4 418500 0 0 0 1 0 0 1 1 0 0
4 529500 0 0 0 0 0 0 1 0 0 0
4 530500 0 0 0 0 0 0 1 0 0 0
4 531500 0 0 0 0 0 0 1 0 0 0
4 532500 0 0 0 0 0 0 1 0 0 0
4 533500 0 0 0 0 0 0 1 0 0 0
4 645500 0 0 0 0 0 0 1 0 0 0
4 689500 0 0 0 0 0 0 0 1 0 0
4 690500 0 0 0 0 0 0 0 1 0 0
4 691500 0 0 0 0 0 0 0 1 0 0
4 710500 0 0 0 0 0 0 1 0 0 0
4 711500 0 0 0 0 0 0 1 0 0 0
4 968500 0 0 0 0 0 0 1 0 0 0
4 1769500 0 0 0 0 0 0 0 1 0 0
4 1941500 0 0 0 0 0 0 1 0 0 0
4 1942500 0 0 0 0 0 0 1 0 0 0
4 1943500 0 0 0 0 0 0 1 0 0 0
4 1944500 0 0 0 0 0 0 1 0 0 0
4 1945500 0 0 0 0 0 0 1 0 0 0
4 2309500 0 0 0 0 0 0 1 0 0 0
4 2771500 0 0 0 0 0 0 1 0 0 0
4 2772500 0 0 0 1 0 0 1 1 0 0
4 2773500 0 0 0 1 0 0 1 1 0 0
4 2774500 0 0 0 0 0 0 1 0 0 0
4 2781500 0 0 0 0 0 0 0 1 0 0
4 2782500 0 0 0 0 0 0 0 1 0 0
4 2783500 0 0 0 0 0 0 0 1 0 0
4 2784500 0 0 0 0 0 0 0 1 0 0
4 2785500 0 0 0 0 0 0 0 1 0 0
4 2848500 0 0 0 0 0 0 1 0 0 0
4 3101500 0 0 0 0 0 0 1 0 0 0
4 3102500 0 0 0 0 0 0 1 0 0 0
4 3220500 0 0 0 0 0 0 1 0 0 0
4 3474500 0 0 0 0 0 0 0 1 0 0
4 3475500 0 0 0 0 0 0 0 1 0 0
4 3672500 0 0 0 0 0 0 1 0 0 0
4 3673500 0 0 0 0 0 0 1 0 0 0
4 4139500 0 0 0 0 0 1 0 0 0 0
5 521500 0 0 0 0 0 0 0 1 0 0
5 547500 0 0 0 0 0 0 0 0 1 0
5 550500 0 0 0 0 0 0 0 0 0 1
5 551500 0 0 1 0 1 1 0 0 1 1
5 552500 0 0 1 0 0 0 0 0 0 1
5 553500 0 0 1 0 1 1 0 0 1 1
5 559500 0 0 1 0 1 1 0 0 1 1
5 596500 0 0 0 0 0 0 1 0 0 0
5 762500 0 0 0 0 0 0 1 0 0 0
5 770500 0 0 0 0 0 0 0 1 0 0
5 771500 0 0 0 0 0 0 0 1 0 0
5 772500 0 0 0 0 0 0 0 1 0 0
5 773500 0 0 0 0 0 0 0 1 0 0
5 774500 0 0 0 0 0 0 0 1 0 0
5 800500 0 0 0 0 0 0 0 1 0 0
5 1453500 0 1 0 0 0 0 0 0 0 0
5 1510500 0 0 0 0 0 0 0 0 1 0
5 1911500 0 0 0 0 0 0 1 0 0 0
5 1975500 0 0 0 0 0 0 1 0 0 0
5 1982500 0 0 0 0 0 0 1 0 0 0
5 2206500 0 0 0 0 0 0 0 0 0 1
5 2207500 0 0 1 0 0 1 0 0 0 1
5 2265500 0 0 1 0 1 1 0 0 1 1
5 2543500 0 0 0 0 0 0 0 1 0 0
5 2544500 0 0 0 0 0 0 0 1 0 0
5 2545500 0 0 0 0 0 0 0 1 0 0
5 3212500 0 0 0 0 0 0 0 0 0 1
5 3242500 0 0 0 0 0 0 1 0 0 0
5 3555500 0 0 0 0 0 0 1 0 0 0
5 3556500 0 0 0 0 0 0 1 0 0 0
5 3557500 0 0 0 0 0 0 1 0 0 0
5 3612500 0 0 0 0 0 0 1 0 0 0
5 3613500 0 0 0 0 0 0 1 0 0 0
6 148500 0 0 0 0 0 0 1 0 0 0
6 149500 0 0 0 0 0 0 1 0 0 0
6 173500 0 0 0 0 0 0 1 0 0 0
6 194500 0 0 1 0 1 0 0 0 1 1
6 594500 0 0 0 1 0 0 1 1 0 0
6 595500 0 0 0 1 0 0 1 1 0 0
6 661500 0 0 0 0 0 0 1 0 0 0
6 766500 0 0 0 0 0 0 1 0 0 0
6 1071500 0 0 0 0 0 0 1 0 0 0
6 1072500 0 0 0 0 0 0 1 0 0 0
6 1073500 0 0 0 0 0 0 1 0 0 0
6 1777500 0 0 0 0 0 0 0 1 0 0
6 1919500 0 0 0 0 0 0 0 0 0 1
6 1920500 0 0 1 0 1 1 0 0 1 1
6 1921500 0 0 1 0 1 1 0 0 1 1
6 1922500 0 0 1 0 1 1 0 0 1 1
6 1923500 0 0 0 0 0 1 0 0 0 0
6 2114500 0 0 0 0 0 0 0 1 0 0
6 2283500 0 0 1 0 1 1 0 0 1 1
6 2284500 0 0 1 0 1 1 0 0 1 1
6 2285500 0 0 1 0 0 0 0 0 1 0
6 2305500 0 0 0 0 0 0 1 0 0 0
6 2311500 0 0 1 0 1 1 0 0 1 1
6 2319500 0 0 1 0 1 1 0 0 1 1
6 2320500 0 0 1 0 1 1 0 0 1 1
6 2380500 0 0 1 0 0 1 0 0 0 1
6 2386500 0 0 1 0 1 1 0 0 1 1
6 2387500 0 0 1 0 1 1 0 0 1 1
6 2388500 0 0 1 0 1 1 0 0 1 1
6 2389500 0 0 1 0 1 1 0 0 1 1
6 2390500 0 0 1 0 1 1 0 0 1 1
6 2391500 0 0 1 0 1 1 0 0 1 1
6 2392500 0 0 1 0 0 1 0 0 0 0
6 2397500 0 0 0 0 0 0 0 1 0 0
6 2400500 0 0 0 0 0 1 0 1 0 0
6 2401500 0 0 0 0 0 1 0 1 0 0
6 2402500 0 0 1 0 1 1 0 0 1 1
6 2403500 0 0 1 0 1 1 0 0 1 1
6 2412500 0 0 1 0 1 1 0 0 1 1
6 2413500 0 0 1 0 1 1 0 0 1 1
6 2444500 0 0 0 0 0 0 0 0 1 0
6 2448500 0 0 0 0 0 0 0 0 1 0
6 2449500 0 0 1 0 1 1 0 0 1 1
6 2450500 0 0 1 0 1 1 0 0 1 1
6 2451500 0 0 1 0 1 1 0 0 1 1
6 2452500 0 0 1 0 1 1 0 0 1 1
6 2453500 0 0 1 0 1 1 0 0 1 1
6 2455500 0 0 1 0 1 1 0 0 1 1
6 2456500 0 0 1 0 1 1 0 0 1 1
6 2457500 0 0 1 0 1 1 0 0 1 1
6 2458500 0 0 1 0 1 1 0 0 1 1
6 2459500 0 0 1 0 1 1 0 0 1 1
6 2460500 0 0 1 0 1 1 0 0 1 1
6 2463500 0 0 1 0 1 1 0 0 1 1
6 2464500 0 0 1 0 1 1 0 0 1 1
6 2465500 0 0 1 0 1 1 0 0 1 1
6 2466500 0 0 1 0 1 1 0 0 1 1
6 2467500 0 0 1 0 1 1 0 0 1 1
6 2471500 0 0 0 0 0 1 0 0 0 0
6 2472500 0 0 1 0 1 1 0 0 1 1
6 2473500 0 0 1 0 1 1 0 0 1 1
6 2474500 0 0 1 0 1 1 0 0 1 1
6 2475500 0 0 1 0 1 1 0 0 1 1
6 2476500 0 0 1 0 1 1 0 0 1 1
6 2495500 0 0 1 0 1 1 0 0 1 1
6 2496500 0 0 0 0 0 0 0 0 1 0
6 2497500 0 0 0 0 0 0 0 0 1 0
6 2511500 0 0 0 0 1 1 0 0 1 1
6 2512500 0 0 1 0 1 1 0 0 1 1
6 2513500 0 0 1 0 1 1 0 0 1 1
6 2514500 0 0 1 0 1 1 0 0 1 1
6 2575500 0 0 1 0 1 1 0 0 1 1
6 2576500 0 0 1 0 1 1 0 0 1 1
6 2577500 0 0 1 0 1 1 0 0 1 1
6 2578500 0 0 1 0 1 1 0 0 1 1
6 2579500 0 0 1 0 1 1 0 0 1 1
6 2580500 0 0 0 0 0 1 0 0 0 0
6 2582500 0 0 0 0 0 1 0 0 1 0
6 2583500 0 0 0 0 1 1 0 0 1 1
6 2584500 0 0 0 0 1 1 0 0 1 1
6 2585500 0 0 0 0 1 1 0 0 1 1
6 2586500 0 0 1 0 1 1 0 0 1 1
6 2587500 1 0 1 0 1 1 0 0 1 1
6 2591500 0 0 0 0 1 0 0 0 1 1
6 2592500 0 0 0 0 0 0 0 0 0 1
6 2593500 0 0 1 0 1 1 0 0 1 1
6 2594500 0 0 1 0 1 1 0 0 1 1
6 2595500 0 0 1 0 1 1 0 0 1 1
6 2607500 0 0 1 0 1 1 0 0 1 1
6 2608500 0 0 1 0 1 1 0 0 1 1
6 2609500 0 0 1 0 1 1 0 0 1 1
6 2610500 0 0 1 0 1 1 0 0 1 1
6 2611500 0 0 1 0 1 1 0 0 1 1
6 2612500 0 0 1 0 1 1 0 0 1 1
6 2613500 0 0 1 0 1 1 0 0 1 1
6 2614500 0 0 1 0 1 1 0 0 1 1
6 2615500 0 0 1 0 1 1 0 0 1 1
6 2616500 0 0 1 0 1 1 0 0 1 1
6 2617500 0 0 1 0 1 1 0 0 1 1
6 2618500 0 0 1 0 1 1 0 0 1 1
6 2620500 0 0 0 0 0 0 0 0 1 0
6 2621500 0 0 0 0 0 0 0 0 1 0
6 2622500 0 0 0 0 0 0 0 0 1 0
6 2628500 0 0 0 0 0 1 0 0 1 0
6 2629500 0 0 1 0 1 1 0 0 1 1
6 2630500 0 0 1 0 1 1 0 0 1 1
6 2632500 0 0 0 0 0 0 0 0 0 1
6 2633500 0 0 0 0 1 0 0 0 1 1
6 2634500 0 0 0 0 0 0 0 0 0 1
6 2635500 0 0 0 0 0 0 0 0 0 1
6 2642500 0 0 0 0 0 1 0 0 1 0
6 2643500 0 0 0 0 0 0 0 0 1 0
6 2644500 0 0 0 0 0 0 0 0 1 0
6 2645500 0 0 0 0 0 0 0 0 1 0
6 2646500 0 0 1 0 0 1 0 0 1 0
6 2653500 0 0 0 0 0 0 0 0 1 0
6 2654500 0 0 0 0 0 0 0 0 1 0
6 2655500 0 0 0 0 0 0 0 0 1 0
6 2661500 0 0 0 0 0 1 0 0 1 0
6 2662500 0 0 1 0 1 1 0 0 1 1
6 2663500 0 0 1 0 1 1 0 0 1 1
6 2664500 0 0 0 0 1 0 0 0 1 1
6 2673500 0 0 0 0 1 1 0 1 1 1
6 2674500 0 0 0 0 0 0 0 1 0 1
6 2675500 0 0 0 0 0 0 0 1 0 1
6 2676500 0 0 1 0 1 1 0 0 1 1
6 2677500 0 0 1 0 1 1 0 0 1 1
6 2688500 0 0 1 0 1 1 0 0 1 1
6 2689500 0 0 1 0 1 1 0 0 1 1
6 2690500 0 0 1 0 1 1 0 0 1 1
6 2691500 0 0 1 0 1 1 0 0 1 1
6 2692500 0 0 1 0 1 1 0 0 1 1
6 2693500 0 0 1 0 1 1 0 0 1 1
6 2697500 0 0 1 0 1 1 0 0 1 1
6 2698500 0 0 1 0 1 1 0 0 1 1
6 2699500 0 0 1 0 1 1 0 0 1 1
6 2700500 0 0 1 0 1 1 0 0 1 1
6 2701500 0 0 1 0 1 1 0 0 1 1
6 2702500 0 0 1 0 1 1 0 0 1 1
6 2706500 0 0 0 0 0 0 0 0 1 0
6 2716500 0 0 1 0 1 1 0 0 1 1
6 2717500 0 0 1 0 1 1 0 0 1 1
6 2718500 0 0 1 0 1 1 0 0 1 1
6 2719500 0 0 1 0 1 1 0 0 1 1
6 2720500 0 0 1 0 1 1 0 0 1 1
6 2721500 0 0 1 0 1 1 0 0 1 1
6 2722500 0 0 1 0 1 1 0 0 1 1
6 2723500 0 0 1 0 1 1 0 0 1 1
6 2724500 0 0 1 0 1 1 0 0 1 1
6 2733500 0 0 1 0 1 1 0 0 1 1
6 2734500 0 0 1 0 1 1 0 0 1 1
6 2735500 0 0 1 0 1 1 0 0 1 1
6 2736500 0 0 1 0 1 1 0 0 1 1
6 2737500 0 0 1 0 1 1 0 0 1 1
6 2743500 0 0 1 0 0 1 0 0 0 1
6 2744500 0 0 1 0 0 1 0 0 0 1
6 2756500 0 0 0 0 0 1 0 0 1 0
6 2757500 0 0 0 0 0 1 0 0 1 0
6 2770500 0 0 1 0 1 1 0 0 1 1
6 2771500 0 0 1 0 1 1 0 0 1 1
6 2772500 0 0 1 0 1 1 0 0 1 1
6 2773500 0 0 1 0 1 1 0 0 1 1
6 2774500 0 0 1 0 1 1 0 0 1 1
6 2775500 0 0 1 0 1 1 0 0 1 1
6 2776500 0 0 1 0 1 1 0 0 1 1
6 2777500 0 0 0 0 0 1 0 0 0 1
6 2788500 0 0 1 0 1 1 0 0 1 1
6 2789500 0 0 1 0 1 1 0 0 1 1
6 2790500 0 0 1 0 1 1 0 0 1 1
6 2791500 0 0 1 0 1 1 0 0 1 1
6 2822500 0 0 1 0 1 1 0 0 1 1
6 2823500 0 0 1 0 1 1 0 0 1 1
6 2824500 0 0 1 0 1 1 0 0 1 1
6 2837500 0 0 0 0 1 1 0 0 1 1
6 2838500 0 0 1 0 1 1 0 0 1 1
6 2839500 0 0 1 0 0 1 0 0 1 0
6 2871500 0 0 0 0 0 0 1 0 0 0
6 2872500 0 0 0 0 0 0 1 0 0 0
6 2875500 0 0 0 1 0 0 1 1 0 0
6 2876500 0 0 0 1 0 0 1 1 0 0
6 2877500 0 0 0 1 0 0 1 1 0 0
6 2897500 0 0 0 0 0 0 0 0 0 1
6 2898500 0 0 1 0 1 1 0 0 1 1
6 2899500 0 0 1 0 1 1 0 0 1 1
6 2900500 0 0 1 0 1 1 0 0 1 1
6 2917500 0 0 1 0 1 1 0 0 1 1
6 2918500 0 0 0 0 0 0 0 0 1 0
6 2919500 0 0 1 0 1 1 0 0 1 1
6 2920500 0 0 0 0 0 0 0 0 1 0
6 2921500 0 0 0 0 0 0 0 0 1 0
6 2927500 0 0 1 0 1 1 0 0 1 1
6 2928500 0 0 1 0 0 1 0 0 1 0
6 2929500 0 0 1 0 1 1 0 0 1 1
6 2930500 0 0 1 0 1 1 0 0 1 1
6 2931500 0 0 1 0 1 1 0 0 1 1
6 2932500 0 0 1 0 1 1 0 0 1 1
6 2938500 0 0 1 0 1 1 0 0 1 1
6 2939500 0 0 1 0 1 1 0 0 1 1
6 2948500 0 0 1 0 0 1 0 0 1 0
6 2949500 0 0 1 0 0 1 0 0 1 0
6 2950500 0 0 0 0 0 0 0 0 1 0
6 2951500 0 0 0 0 0 0 0 0 1 0
6 2953500 0 0 1 0 1 1 0 0 1 1
6 2954500 0 0 1 0 1 1 0 0 1 1
6 2955500 0 0 1 0 1 1 0 0 1 1
6 2956500 0 0 1 0 1 1 0 0 1 1
6 2957500 0 0 1 0 1 1 0 0 1 1
6 2958500 0 0 1 0 1 1 0 0 1 1
6 2959500 0 0 1 0 1 1 0 0 1 1
6 2960500 0 0 1 0 1 1 0 0 1 1
6 2961500 0 0 1 0 1 1 0 0 1 1
6 2962500 0 0 0 0 0 0 0 0 0 1
6 2972500 0 0 1 0 1 1 0 0 1 1
6 2973500 0 0 1 0 1 1 0 0 1 1
6 2974500 0 0 1 0 1 1 0 0 1 1
6 2975500 0 0 1 0 1 1 0 0 1 1
6 2976500 0 0 1 0 1 0 0 0 1 1
6 2981500 0 0 0 0 1 1 1 0 1 1
6 2982500 0 0 0 0 1 1 1 0 1 1
7 17500 0 0 0 0 0 0 1 0 0 0
7 18500 0 0 0 0 0 0 1 0 0 0
7 55500 0 0 0 0 0 0 1 0 0 0
7 56500 0 0 0 0 0 0 1 0 0 0
7 83500 0 0 0 0 0 0 1 0 0 0
7 84500 0 0 0 0 0 0 1 0 0 0
7 85500 0 0 0 0 0 0 1 0 0 0
7 99500 0 0 0 0 0 0 0 1 0 0
7 100500 0 0 0 0 0 0 0 1 0 0
7 588500 0 0 0 0 0 0 0 1 0 0
7 614500 0 0 0 0 0 0 1 0 0 0
7 618500 0 0 0 0 0 0 1 0 0 0
7 633500 0 0 0 0 0 0 1 0 0 0
7 775500 0 0 0 0 0 0 1 0 0 0
7 875500 0 1 0 0 0 1 0 0 0 0
7 876500 0 1 0 0 0 1 0 0 0 0
7 877500 0 1 0 0 0 1 0 0 0 0
7 878500 0 1 0 0 0 1 0 0 0 0
7 921500 0 0 0 0 0 0 1 0 0 0
7 922500 0 0 0 0 0 0 1 0 0 0
7 923500 0 0 0 0 0 0 1 0 0 0
7 987500 0 0 0 0 0 0 1 0 0 0
7 1095500 0 0 0 1 0 0 1 1 0 0
7 1128500 0 0 0 0 0 0 1 0 0 0
7 1129500 0 0 0 0 0 0 1 0 0 0
7 1130500 0 0 0 0 0 0 1 0 0 0
7 1138500 0 0 0 0 0 0 1 0 0 0
7 1211500 0 0 0 0 0 0 1 0 0 0
7 1212500 0 0 0 0 0 0 1 0 0 0
7 1468500 0 0 0 0 0 0 1 0 0 0
7 1469500 0 0 0 0 0 0 1 0 0 0
7 1496500 0 0 0 0 0 0 1 0 0 0
7 1497500 0 0 0 0 0 0 1 0 0 0
7 1498500 0 0 0 0 0 0 1 0 0 0
7 1555500 0 0 0 0 0 0 0 1 0 0
7 1572500 0 0 0 0 0 0 0 1 0 0
7 1617500 0 0 0 0 0 0 0 1 0 0
7 1618500 0 0 0 0 0 0 0 1 0 0
7 1619500 0 0 0 0 0 0 0 1 0 0
7 1620500 0 0 0 0 0 0 0 1 0 0
7 1807500 0 0 0 0 0 0 0 1 0 0
7 1808500 0 0 0 0 0 0 0 1 0 0
7 1922500 0 0 0 0 0 0 1 0 0 0
7 1923500 0 0 0 0 0 0 1 0 0 0
7 1952500 0 0 0 0 0 0 0 1 0 0
7 1953500 0 0 0 0 0 0 0 1 0 0
7 1995500 0 0 0 0 0 0 0 1 0 0
7 1996500 0 0 0 0 0 0 0 1 0 0
7 2035500 0 0 0 0 0 0 1 0 0 0
7 2109500 0 0 0 0 0 0 0 1 0 0
7 2275500 0 0 0 0 0 0 1 0 0 0
7 2328500 0 0 0 0 0 0 1 0 0 0
7 2604500 0 0 0 0 0 0 0 1 0 0
8 399500 0 0 1 0 1 1 0 0 1 1
8 400500 0 0 1 0 1 1 0 0 1 1
8 401500 0 0 1 0 1 1 0 0 1 1
8 402500 0 0 1 0 1 1 0 0 1 1
8 403500 0 0 1 0 1 1 0 0 1 1
8 589500 0 0 0 1 0 0 1 1 0 0
8 590500 0 0 0 0 0 0 0 1 0 0
8 734500 0 0 0 0 0 0 0 1 0 0
8 735500 0 0 0 0 0 0 0 1 0 0
8 805500 0 0 0 0 0 0 0 1 0 0
8 806500 0 0 0 0 0 0 0 1 0 0
8 807500 0 0 0 0 0 0 0 1 0 0
8 808500 0 0 0 0 0 0 0 1 0 0
8 809500 0 0 0 0 0 0 0 1 0 0
8 842500 0 0 1 0 1 1 0 0 1 1
8 843500 0 0 1 0 1 1 0 0 1 1
8 844500 0 0 1 0 1 1 0 0 1 1
8 845500 0 0 1 0 0 1 0 0 0 1
8 909500 0 0 0 0 0 0 1 0 0 0
8 910500 0 0 0 0 0 0 1 0 0 0
8 911500 0 0 0 0 0 0 1 0 0 0
8 912500 0 0 0 0 0 0 1 0 0 0
8 913500 0 0 0 0 0 0 1 0 0 0
8 919500 0 0 0 0 0 0 1 0 0 0
8 920500 0 0 0 0 0 0 1 0 0 0
8 1049500 0 0 0 0 0 0 1 0 0 0
8 1096500 0 0 0 0 0 0 0 0 0 1
8 1097500 0 0 0 0 0 0 0 0 0 1
8 1101500 0 0 0 0 0 0 1 0 0 0
8 1102500 0 0 0 0 0 0 1 0 0 0
8 1109500 0 0 1 0 1 1 0 0 1 1
8 1110500 0 0 1 0 1 1 0 0 1 1
8 1111500 0 0 1 0 1 1 0 0 1 1
8 1112500 0 0 0 0 0 1 0 0 0 0
8 1125500 0 0 1 0 1 1 0 0 1 1
8 1126500 0 0 1 0 1 1 0 0 1 1
8 1127500 0 0 1 0 1 1 0 0 1 1
8 1128500 0 0 1 0 1 1 0 0 1 1
8 1129500 0 0 1 0 1 1 0 0 1 1
8 1131500 0 1 1 0 1 1 0 0 1 1
8 1132500 0 1 1 0 1 1 0 0 1 1
8 1133500 0 1 1 0 1 1 0 0 1 1
8 1134500 0 1 1 0 1 1 0 0 1 1
8 1135500 0 0 1 0 1 1 0 0 1 1
8 1136500 0 0 1 0 1 1 0 0 1 1
8 1144500 0 0 0 0 1 0 0 0 1 1
8 1145500 0 0 0 0 0 0 0 0 1 0
8 1167500 0 0 1 0 1 1 0 0 1 1
8 1168500 0 0 1 0 0 1 0 0 0 1
8 1169500 0 0 1 0 0 1 0 0 0 1
8 1170500 0 0 0 0 0 1 0 0 0 1
8 1171500 0 0 0 0 0 1 0 0 0 0
8 1179500 0 0 0 0 1 0 0 0 1 1
8 1180500 0 0 0 0 1 0 0 0 1 1
8 1182500 0 0 1 0 1 1 0 0 1 1
8 1183500 0 0 1 0 1 1 0 0 1 1
8 1184500 0 0 1 0 1 1 0 0 1 1
8 1185500 0 0 1 0 1 1 0 0 1 1
8 1186500 0 0 1 0 1 1 0 0 1 1
8 1354500 0 0 0 0 0 1 0 0 1 0
8 1355500 0 0 1 0 1 1 0 0 1 1
8 1452500 0 0 0 0 0 0 1 0 0 0
8 1454500 0 0 1 0 0 0 0 0 0 0
8 1455500 0 0 1 0 0 0 0 0 0 0
8 1587500 0 0 0 0 0 0 0 1 0 0
8 1588500 0 0 0 0 0 0 0 1 0 0
8 1589500 0 0 0 0 0 0 0 1 0 0
8 1590500 0 0 0 0 0 0 0 1 0 0
8 1591500 0 0 0 0 0 0 0 1 0 0
8 1636500 0 0 0 0 0 0 0 1 0 0
8 1637500 0 0 0 0 0 0 0 1 0 0
8 1638500 0 0 0 0 0 0 0 1 0 0
8 1702500 0 0 0 0 0 0 0 1 0 0
8 1792500 0 0 1 0 1 1 0 0 1 1
8 1793500 0 0 1 0 1 1 0 0 1 1
8 1794500 0 0 1 0 1 1 0 0 1 1
8 1795500 0 0 1 0 1 1 0 0 1 1
8 1796500 0 0 1 0 1 1 0 0 1 1
8 1797500 0 0 1 0 1 1 0 0 1 1
8 1803500 0 0 0 0 1 1 0 0 1 1
8 1906500 0 0 0 0 0 0 0 1 0 0
8 1979500 0 0 0 0 0 0 1 0 0 0
8 2030500 0 0 0 0 0 0 1 0 0 0
8 2045500 0 0 0 0 0 0 0 1 0 0
8 2151500 0 0 0 0 0 0 0 1 0 0
8 2152500 0 0 0 0 0 0 0 1 0 0
8 2225500 0 0 1 0 1 1 0 0 1 1
8 2226500 0 0 1 0 1 1 0 0 1 1
8 2227500 0 0 1 0 1 1 0 0 1 1
8 2228500 0 0 1 0 1 1 0 0 1 1
8 2229500 0 0 1 0 1 1 0 0 1 1
8 2233500 0 0 0 0 0 0 0 0 0 1
8 2284500 0 0 1 0 1 1 0 0 1 1
8 2285500 0 0 1 0 1 1 0 0 1 1
8 2286500 0 0 1 0 1 1 0 0 1 1
8 2287500 0 0 1 0 1 1 0 0 1 1
8 2288500 0 0 1 0 1 1 0 0 1 1
8 2289500 0 0 1 0 0 1 0 0 1 0
8 2290500 0 0 1 0 0 1 0 0 1 0
8 2291500 0 0 1 0 0 0 0 0 1 0
8 2292500 0 0 0 0 0 1 0 0 1 0
8 2293500 0 0 0 0 0 1 0 0 1 0
8 2306500 0 0 1 0 1 1 0 0 1 1
8 2308500 0 0 1 0 1 1 0 0 1 1
8 2309500 0 0 1 0 1 1 0 0 1 1
8 2310500 0 0 1 0 1 1 0 0 1 1
8 2311500 0 0 1 0 1 1 0 0 1 1
8 2312500 0 0 1 0 1 1 0 0 1 1
8 2479500 0 0 0 0 0 0 1 0 0 0
8 2480500 0 0 0 0 0 0 1 0 0 0
8 2493500 0 0 0 0 0 1 0 0 0 0
8 2536500 0 0 0 0 0 0 0 0 0 1
8 2538500 0 0 0 0 0 0 0 0 0 1
8 2555500 0 0 0 0 0 0 0 1 0 0
8 2604500 0 0 0 0 0 0 0 1 0 0
8 2684500 0 0 0 1 0 0 1 1 0 0
8 2697500 0 0 0 0 0 0 1 0 0 0
9 149500 0 0 0 0 0 0 1 0 0 0
9 150500 0 0 0 0 0 0 1 0 0 0
9 151500 0 0 0 0 0 0 1 0 0 0
9 152500 0 0 0 0 0 0 1 0 0 0
9 178500 0 0 0 0 0 0 1 0 0 0
9 203500 0 0 0 0 0 0 0 1 0 0
9 258500 0 0 0 0 0 0 0 1 0 0
9 315500 0 0 0 0 0 0 1 0 0 0
9 446500 0 0 0 0 0 0 0 1 0 0
9 447500 0 0 0 0 0 0 0 1 0 0
9 448500 0 0 0 0 0 0 0 1 0 0
9 449500 0 1 0 0 0 0 0 1 0 0
9 450500 0 1 0 0 0 0 0 1 0 0
9 451500 0 1 0 0 0 0 0 1 0 0
9 529500 0 0 0 0 0 0 0 0 1 0
9 703500 1 0 0 0 0 0 1 0 1 0
9 705500 1 0 0 0 0 0 1 0 1 0
9 821500 0 0 0 0 0 0 1 0 0 0
9 822500 0 0 0 0 0 0 1 0 0 0
9 823500 0 0 0 0 0 0 1 0 0 0
9 824500 0 0 0 0 0 0 1 0 0 0
9 825500 0 0 0 0 0 0 1 0 0 0
9 859500 0 0 0 0 0 0 1 0 0 0
9 1248500 0 0 0 0 0 0 0 1 0 0
9 1395500 0 0 0 0 0 0 1 0 0 0
9 1406500 1 0 0 0 0 0 0 0 0 0
9 1407500 0 0 1 0 1 1 0 0 1 1
9 1408500 0 0 1 0 1 1 0 0 1 1
9 1409500 0 0 1 0 1 1 0 0 1 1
9 1410500 0 0 1 0 1 1 0 0 1 1
9 1411500 0 0 1 0 1 1 0 0 1 1
9 1540500 1 0 0 0 0 0 0 0 0 0
9 1739500 0 0 0 0 0 0 1 0 0 0
9 2027500 0 0 1 0 1 1 0 0 1 1
9 2059500 0 0 0 0 0 0 1 0 0 0
9 2635500 0 0 0 0 0 0 1 0 0 0
9 2636500 0 0 0 0 0 0 1 0 0 0
9 2637500 0 0 0 0 0 0 1 0 0 0
9 2638500 0 0 0 0 0 0 1 0 0 0
9 2639500 0 0 0 1 0 0 1 1 0 0
9 2696500 0 0 0 0 0 0 0 1 0 0
9 2697500 0 0 0 0 0 0 0 1 0 0
9 2698500 0 0 0 0 0 0 0 1 0 0
9 2699500 0 0 0 0 0 0 0 1 0 0
9 2700500 0 0 0 0 0 0 0 1 0 0
9 2726500 0 0 0 0 0 0 0 1 0 0
9 2727500 0 0 0 0 0 0 0 1 0 0
9 2728500 0 0 0 0 0 0 0 1 0 0
9 2729500 0 0 0 0 0 0 0 1 0 0
9 2730500 0 0 0 0 0 0 0 1 0 0
9 2842500 0 0 0 0 0 0 1 0 0 0
9 2846500 0 1 0 0 0 0 0 1 0 0
9 2869500 0 0 0 0 0 0 1 0 0 0
9 2870500 0 0 0 0 0 0 1 0 0 0
9 3045500 0 0 0 0 0 0 1 0 0 0
9 3046500 0 0 0 0 0 0 1 0 0 0
9 3047500 0 0 0 0 0 0 1 0 0 0
9 3215500 0 0 0 0 0 0 1 0 0 0
10 22500 0 0 0 0 0 0 1 0 0 0
10 35500 0 0 0 0 0 0 1 0 0 0
10 36500 0 0 0 0 0 0 1 0 0 0
10 37500 0 0 0 0 0 0 1 0 0 0
10 38500 0 0 0 0 0 0 1 0 0 0
10 39500 0 0 0 0 0 0 1 0 0 0
10 315500 0 0 0 0 0 0 1 0 0 0
10 495500 0 0 0 0 0 0 1 0 0 0
